y_true,p_hat,p_hat_recal
0.0,0.0009198612209563,0.003806150218089694
0.0,0.0731717965441995,0.0926210200938783
0.0,0.0004404225391219,0.0022129153485227916
0.0,0.0019121507329633,0.006518781930819206
0.0,0.001466031916193,0.005362598095225132
0.0,0.7866578495993104,0.6352579797362201
0.0,0.0003865915002336,0.002010251746322252
0.0,0.0877576075258802,0.10562914149010794
0.0,0.0010658988920118,0.00424201380688344
0.0,0.0021530717825628,0.007112457734296319
0.0,1e-06,2.480371374890922e-05
0.0,0.0018642206495545,0.006398336180659757
0.0,0.001398067632679,0.005178679526283148
0.0,0.0253658442546533,0.043064467295029316
0.0,0.0289324519251266,0.04737004669404899
